2090,PuriShake,PuriShake,PuriShake,PuriShake
2100,PuriShake,PuriShake,PuriShake,PuriShake
2110,PuriShake,PuriShake,PuriShake,PuriShake
2120,PuriShake,PuriShake,PuriShake,PuriShake
2130,PuriShake,PuriShake,PuriShake,PuriShake
2140,PuriShake,PuriShake,PuriShake,PuriShake
2150,PuriShake,PuriShake,PuriShake,PuriShake
2160,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2170,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2180,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2190,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2200,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2210,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2220,PuriTime,PuriTime,PuriTime,PuriTime
2230,PuriTime,PuriTime,PuriTime,PuriTime
2240,PuriTime,PuriTime,PuriTime,PuriTime
2250,PuriPipette,PuriPipette,PuriPipette,PuriPipette
2260,PuriPipette,PuriPipette,PuriPipette,PuriPipette
2270,PuriPipette,PuriPipette,PuriPipette,PuriPipette
2280,PuriPipette,PuriPipette,PuriPipette,PuriPipette
2290,PuriPipette,PuriPipette,PuriPipette,PuriPipette
2300,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2310,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2320,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2330,PuriPipette,PuriPipette, , 
2340,PuriPipette,PuriPipette, , 
2350,PuriPipette,PuriPipette, , 
2360,PuriPipette,PuriPipette, , 
2370,PuriPipette,PuriPipette, , 
2380, , ,PuriPipette,PuriPipette
2390, , ,PuriPipette,PuriPipette
2400, , ,PuriPipette,PuriPipette
2410, , ,PuriPipette,PuriPipette
2420, , ,PuriPipette,PuriPipette
2430,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2440,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2450,PuriMoveTube,PuriMoveTube,PuriMoveTube,PuriMoveTube
2460,PuriTime,PuriTime,PuriTime,PuriTime
2470,PuriTime,PuriTime,PuriTime,PuriTime
